TIME,CITYCODE,PROVINCE,CITYNAME,STATIONID,LONGITUDE,LATITUDE,PM2.5(μg/m³)
2016-02-01T13:00:00Z,101220101,Anhui,Hefei,1270A,117.233000,31.786000,166
2016-02-01T13:00:00Z,101220101,Anhui,Hefei,1271A,117.323000,31.874000,140
2016-02-01T13:00:00Z,101220101,Anhui,Hefei,1272A,117.272000,31.871000,151
2016-02-01T13:00:00Z,101220101,Anhui,Hefei,1273A,117.208000,31.895000,149
2016-02-01T13:00:00Z,101220101,Anhui,Hefei,1274A,117.296000,31.867000,174
2016-02-01T13:00:00Z,101220101,Anhui,Hefei,1276A,117.331000,31.905000,154
2016-02-01T13:00:00Z,101220101,Anhui,Hefei,1277A,117.354000,31.791000,134
2016-02-01T13:00:00Z,101220101,Anhui,Hefei,1278A,120.249000,31.467000,126
2016-02-01T13:00:00Z,101220101,Anhui,Hefei,1279A,117.142000,31.838000,146
2016-02-01T14:00:00Z,101220101,Anhui,Hefei,1270A,117.233000,31.786000,165
2016-02-01T14:00:00Z,101220101,Anhui,Hefei,1271A,117.323000,31.874000,187
2016-02-01T14:00:00Z,101220101,Anhui,Hefei,1272A,117.272000,31.871000,149
2016-02-01T14:00:00Z,101220101,Anhui,Hefei,1273A,117.208000,31.895000,148
2016-02-01T14:00:00Z,101220101,Anhui,Hefei,1274A,117.296000,31.867000,169
2016-02-01T14:00:00Z,101220101,Anhui,Hefei,1276A,117.331000,31.905000,187
2016-02-01T14:00:00Z,101220101,Anhui,Hefei,1277A,117.354000,31.791000,170
2016-02-01T14:00:00Z,101220101,Anhui,Hefei,1278A,120.249000,31.467000,146
2016-02-01T14:00:00Z,101220101,Anhui,Hefei,1279A,117.142000,31.838000,147
2016-02-01T15:00:00Z,101220101,Anhui,Hefei,1270A,117.233000,31.786000,153
2016-02-01T15:00:00Z,101220101,Anhui,Hefei,1271A,117.323000,31.874000,176
2016-02-01T15:00:00Z,101220101,Anhui,Hefei,1272A,117.272000,31.871000,141
2016-02-01T15:00:00Z,101220101,Anhui,Hefei,1273A,117.208000,31.895000,150
2016-02-01T15:00:00Z,101220101,Anhui,Hefei,1274A,117.296000,31.867000,162
2016-02-01T15:00:00Z,101220101,Anhui,Hefei,1275A,117.248000,31.913000,138
2016-02-01T15:00:00Z,101220101,Anhui,Hefei,1276A,117.331000,31.905000,194
2016-02-01T15:00:00Z,101220101,Anhui,Hefei,1277A,117.354000,31.791000,172
2016-02-01T15:00:00Z,101220101,Anhui,Hefei,1278A,120.249000,31.467000,159
2016-02-01T15:00:00Z,101220101,Anhui,Hefei,1279A,117.142000,31.838000,153
2016-02-01T16:00:00Z,101220101,Anhui,Hefei,1270A,117.233000,31.786000,143
2016-02-01T16:00:00Z,101220101,Anhui,Hefei,1271A,117.323000,31.874000,132
2016-02-01T16:00:00Z,101220101,Anhui,Hefei,1272A,117.272000,31.871000,126
2016-02-01T16:00:00Z,101220101,Anhui,Hefei,1273A,117.208000,31.895000,128
2016-02-01T16:00:00Z,101220101,Anhui,Hefei,1274A,117.296000,31.867000,143
2016-02-01T16:00:00Z,101220101,Anhui,Hefei,1275A,117.248000,31.913000,138
2016-02-01T16:00:00Z,101220101,Anhui,Hefei,1276A,117.331000,31.905000,143
2016-02-01T16:00:00Z,101220101,Anhui,Hefei,1277A,117.354000,31.791000,152
2016-02-01T16:00:00Z,101220101,Anhui,Hefei,1278A,120.249000,31.467000,143
2016-02-01T16:00:00Z,101220101,Anhui,Hefei,1279A,117.142000,31.838000,134
2016-02-01T17:00:00Z,101220101,Anhui,Hefei,1270A,117.233000,31.786000,121
2016-02-01T17:00:00Z,101220101,Anhui,Hefei,1271A,117.323000,31.874000,125
2016-02-01T17:00:00Z,101220101,Anhui,Hefei,1272A,117.272000,31.871000,109
2016-02-01T17:00:00Z,101220101,Anhui,Hefei,1273A,117.208000,31.895000,124
2016-02-01T17:00:00Z,101220101,Anhui,Hefei,1274A,117.296000,31.867000,129
2016-02-01T17:00:00Z,101220101,Anhui,Hefei,1275A,117.248000,31.913000,138
2016-02-01T17:00:00Z,101220101,Anhui,Hefei,1276A,117.331000,31.905000,132
2016-02-01T17:00:00Z,101220101,Anhui,Hefei,1277A,117.354000,31.791000,140
2016-02-01T17:00:00Z,101220101,Anhui,Hefei,1278A,120.249000,31.467000,117
2016-02-01T17:00:00Z,101220101,Anhui,Hefei,1279A,117.142000,31.838000,115
2016-02-01T18:00:00Z,101220101,Anhui,Hefei,1270A,117.233000,31.786000,121
2016-02-01T18:00:00Z,101220101,Anhui,Hefei,1271A,117.323000,31.874000,137
2016-02-01T18:00:00Z,101220101,Anhui,Hefei,1272A,117.272000,31.871000,110
2016-02-01T18:00:00Z,101220101,Anhui,Hefei,1273A,117.208000,31.895000,117
2016-02-01T18:00:00Z,101220101,Anhui,Hefei,1274A,117.296000,31.867000,127
2016-02-01T18:00:00Z,101220101,Anhui,Hefei,1275A,117.248000,31.913000,131
2016-02-01T18:00:00Z,101220101,Anhui,Hefei,1276A,117.331000,31.905000,143
2016-02-01T18:00:00Z,101220101,Anhui,Hefei,1277A,117.354000,31.791000,135
2016-02-01T18:00:00Z,101220101,Anhui,Hefei,1278A,120.249000,31.467000,127
2016-02-01T18:00:00Z,101220101,Anhui,Hefei,1279A,117.142000,31.838000,119
2016-02-01T19:00:00Z,101220101,Anhui,Hefei,1270A,117.233000,31.786000,121
2016-02-01T19:00:00Z,101220101,Anhui,Hefei,1271A,117.323000,31.874000,125
2016-02-01T19:00:00Z,101220101,Anhui,Hefei,1272A,117.272000,31.871000,109
2016-02-01T19:00:00Z,101220101,Anhui,Hefei,1273A,117.208000,31.895000,111
2016-02-01T19:00:00Z,101220101,Anhui,Hefei,1274A,117.296000,31.867000,121
2016-02-01T19:00:00Z,101220101,Anhui,Hefei,1275A,117.248000,31.913000,118
2016-02-01T19:00:00Z,101220101,Anhui,Hefei,1276A,117.331000,31.905000,147
2016-02-01T19:00:00Z,101220101,Anhui,Hefei,1277A,117.354000,31.791000,140
2016-02-01T19:00:00Z,101220101,Anhui,Hefei,1278A,120.249000,31.467000,120
2016-02-01T19:00:00Z,101220101,Anhui,Hefei,1279A,117.142000,31.838000,112
2016-02-01T20:00:00Z,101220101,Anhui,Hefei,1270A,117.233000,31.786000,86
2016-02-01T20:00:00Z,101220101,Anhui,Hefei,1271A,117.323000,31.874000,123
2016-02-01T20:00:00Z,101220101,Anhui,Hefei,1272A,117.272000,31.871000,105
2016-02-01T20:00:00Z,101220101,Anhui,Hefei,1273A,117.208000,31.895000,98
2016-02-01T20:00:00Z,101220101,Anhui,Hefei,1274A,117.296000,31.867000,112
2016-02-01T20:00:00Z,101220101,Anhui,Hefei,1275A,117.248000,31.913000,113
2016-02-01T20:00:00Z,101220101,Anhui,Hefei,1276A,117.331000,31.905000,140
2016-02-01T20:00:00Z,101220101,Anhui,Hefei,1277A,117.354000,31.791000,124
2016-02-01T20:00:00Z,101220101,Anhui,Hefei,1278A,120.249000,31.467000,124
2016-02-01T20:00:00Z,101220101,Anhui,Hefei,1279A,117.142000,31.838000,116
2016-02-01T21:00:00Z,101220101,Anhui,Hefei,1270A,117.233000,31.786000,85
2016-02-01T21:00:00Z,101220101,Anhui,Hefei,1271A,117.323000,31.874000,114
2016-02-01T21:00:00Z,101220101,Anhui,Hefei,1272A,117.272000,31.871000,103
2016-02-01T21:00:00Z,101220101,Anhui,Hefei,1273A,117.208000,31.895000,109
2016-02-01T21:00:00Z,101220101,Anhui,Hefei,1274A,117.296000,31.867000,114
2016-02-01T21:00:00Z,101220101,Anhui,Hefei,1275A,117.248000,31.913000,117
2016-02-01T21:00:00Z,101220101,Anhui,Hefei,1276A,117.331000,31.905000,135
2016-02-01T21:00:00Z,101220101,Anhui,Hefei,1277A,117.354000,31.791000,90
2016-02-01T21:00:00Z,101220101,Anhui,Hefei,1278A,120.249000,31.467000,125
2016-02-01T21:00:00Z,101220101,Anhui,Hefei,1279A,117.142000,31.838000,113
2016-02-01T22:00:00Z,101220101,Anhui,Hefei,1270A,117.233000,31.786000,92
2016-02-01T22:00:00Z,101220101,Anhui,Hefei,1271A,117.323000,31.874000,124
